num,unique_num,loan_properties,table_name,dt
2248775,1463053,3,gdl_jrs_msg_parse,2019-06-09
1628281,1252314,2,gdl_jrs_msg_parse,2019-06-09
7684195,5835426,4,gdl_jrs_msg_parse,2019-06-10
2672489,2061656,2,gdl_jrs_msg_parse,2019-06-10
29412370,18422907,0,gdl_jrs_msg_parse,2019-06-10
993143,901823,1,gdl_jrs_msg_parse,2019-06-10
2406632,1555126,3,gdl_jrs_msg_parse,2019-06-10
1215178,1088225,1,gdl_jrs_msg_parse,2019-06-11
2351118,1465172,3,gdl_jrs_msg_parse,2019-06-11
8678906,6715890,4,gdl_jrs_msg_parse,2019-06-11
2965310,2373691,2,gdl_jrs_msg_parse,2019-06-11
29270785,17896804,0,gdl_jrs_msg_parse,2019-06-11
62536685,52012966,0,gdl_jrs_msg_parse,2019-06-12
2777188,1680107,3,gdl_jrs_msg_parse,2019-06-12
1602962,1427723,1,gdl_jrs_msg_parse,2019-06-12
6964352,5239747,4,gdl_jrs_msg_parse,2019-06-12
3161848,2665259,2,gdl_jrs_msg_parse,2019-06-12
1692156,1569377,1,gdl_jrs_msg_parse,2019-06-13
2157384,1362424,3,gdl_jrs_msg_parse,2019-06-13
6503000,4779533,4,gdl_jrs_msg_parse,2019-06-13
2717278,2240585,2,gdl_jrs_msg_parse,2019-06-13
30165193,19869230,0,gdl_jrs_msg_parse,2019-06-13
181586,172785,1,gdl_jrs_msg_parse,2019-06-15
2702977,1732485,3,gdl_jrs_msg_parse,2019-06-15
6667832,5000705,4,gdl_jrs_msg_parse,2019-06-15
2907592,2300552,2,gdl_jrs_msg_parse,2019-06-15
26090782,16743509,0,gdl_jrs_msg_parse,2019-06-15
24943773,15600574,0,gdl_jrs_msg_parse,2019-06-16
5641437,4225605,4,gdl_jrs_msg_parse,2019-06-16
2313320,1489595,3,gdl_jrs_msg_parse,2019-06-16
2342640,1854959,2,gdl_jrs_msg_parse,2019-06-16
62719,57986,1,gdl_jrs_msg_parse,2019-06-16
8136717,6192892,4,gdl_jrs_msg_parse,2019-06-17
3945139,3294853,2,gdl_jrs_msg_parse,2019-06-17
35147057,23377254,0,gdl_jrs_msg_parse,2019-06-17
2804301,1912876,3,gdl_jrs_msg_parse,2019-06-17
1799747,1727645,1,gdl_jrs_msg_parse,2019-06-17
719982,689718,1,gdl_jrs_msg_parse,2019-06-18
2207551,1403757,3,gdl_jrs_msg_parse,2019-06-18
9175871,7139978,4,gdl_jrs_msg_parse,2019-06-18
4258631,3590885,2,gdl_jrs_msg_parse,2019-06-18
37840671,24550445,0,gdl_jrs_msg_parse,2019-06-18
4100332,3472223,2,gdl_jrs_msg_parse,2019-06-19
32008625,20459176,0,gdl_jrs_msg_parse,2019-06-19
527665,516304,1,gdl_jrs_msg_parse,2019-06-19
2308771,1555731,3,gdl_jrs_msg_parse,2019-06-19
10593089,8345562,4,gdl_jrs_msg_parse,2019-06-19
639915,618310,1,gdl_jrs_msg_parse,2019-06-20
2471096,1689738,3,gdl_jrs_msg_parse,2019-06-20
13105055,10680235,4,gdl_jrs_msg_parse,2019-06-20
3914088,3179293,2,gdl_jrs_msg_parse,2019-06-20
34199386,21883476,0,gdl_jrs_msg_parse,2019-06-20
511978,494240,1,gdl_jrs_msg_parse,2019-06-21
2357556,1589887,3,gdl_jrs_msg_parse,2019-06-21
12944723,10640881,4,gdl_jrs_msg_parse,2019-06-21
5979880,4536729,2,gdl_jrs_msg_parse,2019-06-21
43444035,26933228,0,gdl_jrs_msg_parse,2019-06-21
204731,192166,1,gdl_jrs_msg_parse,2020-02-02
2614769,1896447,3,gdl_jrs_msg_parse,2020-02-02
12625967,9414040,4,gdl_jrs_msg_parse,2020-02-02
2543777,1811889,2,gdl_jrs_msg_parse,2020-02-02
40269525,27368392,0,gdl_jrs_msg_parse,2020-02-02
216811,202404,1,gdl_jrs_msg_parse,2020-02-03
2664365,1890736,3,gdl_jrs_msg_parse,2020-02-03
12190188,8887386,4,gdl_jrs_msg_parse,2020-02-03
2845185,2054097,2,gdl_jrs_msg_parse,2020-02-03
45339591,30836687,0,gdl_jrs_msg_parse,2020-02-03
3558367,2832020,2,gdl_jrs_msg_parse,2020-02-04
11630087,8536166,4,gdl_jrs_msg_parse,2020-02-04
3156726,2399523,3,gdl_jrs_msg_parse,2020-02-04
588443,576075,1,gdl_jrs_msg_parse,2020-02-04
48886941,34161141,0,gdl_jrs_msg_parse,2020-02-04
2750818,2000524,3,gdl_jrs_msg_parse,2020-02-05
11108108,8325514,4,gdl_jrs_msg_parse,2020-02-05
208227,195778,1,gdl_jrs_msg_parse,2020-02-05
40959194,28709813,0,gdl_jrs_msg_parse,2020-02-05
2533756,1834094,2,gdl_jrs_msg_parse,2020-02-05
3178250,2308271,3,gdl_jrs_msg_parse,2020-02-06
10538485,7824281,4,gdl_jrs_msg_parse,2020-02-06
2394769,1754133,2,gdl_jrs_msg_parse,2020-02-06
43030048,29696890,0,gdl_jrs_msg_parse,2020-02-06
229662,216690,1,gdl_jrs_msg_parse,2020-02-06
241800,228906,1,gdl_jrs_msg_parse,2020-02-07
56312194,40086381,0,gdl_jrs_msg_parse,2020-02-07
3597135,2559155,3,gdl_jrs_msg_parse,2020-02-07
12113964,9087487,4,gdl_jrs_msg_parse,2020-02-07
2959012,2234950,2,gdl_jrs_msg_parse,2020-02-07
44184645,31079990,0,gdl_jrs_msg_parse,2020-02-08
3496906,2732762,2,gdl_jrs_msg_parse,2020-02-08
11639014,8576530,4,gdl_jrs_msg_parse,2020-02-08
3109737,2127208,3,gdl_jrs_msg_parse,2020-02-08
752629,734957,1,gdl_jrs_msg_parse,2020-02-08
3444385,2424721,3,gdl_jrs_msg_parse,2020-02-09
12814703,9729481,4,gdl_jrs_msg_parse,2020-02-09
199351,187764,1,gdl_jrs_msg_parse,2020-02-09
43814458,29936249,0,gdl_jrs_msg_parse,2020-02-09
3639671,2824312,2,gdl_jrs_msg_parse,2020-02-09
4640957,3638722,2,gdl_jrs_msg_parse,2020-02-10
54242255,38532339,0,gdl_jrs_msg_parse,2020-02-10
3653204,2618408,3,gdl_jrs_msg_parse,2020-02-10
274820,255558,1,gdl_jrs_msg_parse,2020-02-10
12614458,9418476,4,gdl_jrs_msg_parse,2020-02-10
53417873,37153601,0,gdl_jrs_msg_parse,2020-02-11
4481998,3618360,2,gdl_jrs_msg_parse,2020-02-11
10639531,7735635,4,gdl_jrs_msg_parse,2020-02-11
235908,217719,1,gdl_jrs_msg_parse,2020-02-11
3544564,2515917,3,gdl_jrs_msg_parse,2020-02-11
190911,173675,1,gdl_jrs_msg_parse,2020-02-12
4484565,3294997,3,gdl_jrs_msg_parse,2020-02-12
13591444,10450860,4,gdl_jrs_msg_parse,2020-02-12
4529908,3650584,2,gdl_jrs_msg_parse,2020-02-12
52700950,36113541,0,gdl_jrs_msg_parse,2020-02-12
11590901,8634815,4,gdl_jrs_msg_parse,2020-02-13
55812356,38683345,0,gdl_jrs_msg_parse,2020-02-13
5068874,4149497,2,gdl_jrs_msg_parse,2020-02-13
336613,317921,1,gdl_jrs_msg_parse,2020-02-13
3498253,2485824,3,gdl_jrs_msg_parse,2020-02-13
445427,409037,1,gdl_jrs_msg_parse,2020-02-14
3331232,2350729,3,gdl_jrs_msg_parse,2020-02-14
11544855,8504606,4,gdl_jrs_msg_parse,2020-02-14
6339498,5448729,2,gdl_jrs_msg_parse,2020-02-14
59214063,43514194,0,gdl_jrs_msg_parse,2020-02-14
244344,233265,1,gdl_jrs_msg_parse,2020-02-15
3389561,2420641,3,gdl_jrs_msg_parse,2020-02-15
9858978,7063774,4,gdl_jrs_msg_parse,2020-02-15
4511015,3283845,2,gdl_jrs_msg_parse,2020-02-15
43857293,29427149,0,gdl_jrs_msg_parse,2020-02-15
41057008,26385404,0,gdl_jrs_msg_parse,2020-02-16
4921609,3758023,2,gdl_jrs_msg_parse,2020-02-16
9444419,6646882,4,gdl_jrs_msg_parse,2020-02-16
165440,152828,1,gdl_jrs_msg_parse,2020-02-16
3409921,2395738,3,gdl_jrs_msg_parse,2020-02-16
622842,575613,1,gdl_jrs_msg_parse,2020-02-17
3732100,2680556,3,gdl_jrs_msg_parse,2020-02-17
9022592,6171946,4,gdl_jrs_msg_parse,2020-02-17
5047869,3940731,2,gdl_jrs_msg_parse,2020-02-17
52194320,35621155,0,gdl_jrs_msg_parse,2020-02-17
460298,429027,1,gdl_jrs_msg_parse,2020-02-18
3575341,2528912,3,gdl_jrs_msg_parse,2020-02-18
8590826,6000836,4,gdl_jrs_msg_parse,2020-02-18
6762100,5140834,2,gdl_jrs_msg_parse,2020-02-18
55075272,37765745,0,gdl_jrs_msg_parse,2020-02-18
57569705,39198220,0,gdl_jrs_msg_parse,2020-02-19
4717007,3656353,2,gdl_jrs_msg_parse,2020-02-19
4581129,3427252,3,gdl_jrs_msg_parse,2020-02-19
451852,428494,1,gdl_jrs_msg_parse,2020-02-19
9658153,6895307,4,gdl_jrs_msg_parse,2020-02-19
508258,466682,1,gdl_jrs_msg_parse,2020-02-20
3347168,2341930,3,gdl_jrs_msg_parse,2020-02-20
10363923,7384030,4,gdl_jrs_msg_parse,2020-02-20
5537948,4083743,2,gdl_jrs_msg_parse,2020-02-20
57208095,39247405,0,gdl_jrs_msg_parse,2020-02-20
502122,479508,1,gdl_jrs_msg_parse,2020-02-21
3359959,2386423,3,gdl_jrs_msg_parse,2020-02-21
9766941,6486891,4,gdl_jrs_msg_parse,2020-02-21
7201953,5132778,2,gdl_jrs_msg_parse,2020-02-21
67124113,45494782,0,gdl_jrs_msg_parse,2020-02-21
42760418,28612884,0,gdl_jrs_msg_parse,2020-02-22
4148868,2949457,2,gdl_jrs_msg_parse,2020-02-22
3018224,2149702,3,gdl_jrs_msg_parse,2020-02-22
483910,457373,1,gdl_jrs_msg_parse,2020-02-22
8612668,5658588,4,gdl_jrs_msg_parse,2020-02-22
387705,371572,1,gdl_jrs_msg_parse,2020-02-23
3017965,2120519,3,gdl_jrs_msg_parse,2020-02-23
12905386,9813224,4,gdl_jrs_msg_parse,2020-02-23
3616968,2729784,2,gdl_jrs_msg_parse,2020-02-23
38077951,25124290,0,gdl_jrs_msg_parse,2020-02-23
1599277,1565767,1,gdl_jrs_msg_parse,2020-02-24
3487532,2453701,3,gdl_jrs_msg_parse,2020-02-24
4132037,3103646,2,gdl_jrs_msg_parse,2020-02-24
49026726,33966119,0,gdl_jrs_msg_parse,2020-02-24
9238592,6217502,4,gdl_jrs_msg_parse,2020-02-24
965036,935656,1,gdl_jrs_msg_parse,2020-02-25
3613308,2565370,3,gdl_jrs_msg_parse,2020-02-25
20989408,17161423,4,gdl_jrs_msg_parse,2020-02-25
4279235,3148968,2,gdl_jrs_msg_parse,2020-02-25
58244198,41239252,0,gdl_jrs_msg_parse,2020-02-25
58319584,41044806,0,gdl_jrs_msg_parse,2020-02-26
11431207,8019312,4,gdl_jrs_msg_parse,2020-02-26
4625119,3452912,2,gdl_jrs_msg_parse,2020-02-26
385930,359646,1,gdl_jrs_msg_parse,2020-02-26
4411671,3058439,3,gdl_jrs_msg_parse,2020-02-26
881784,855641,1,gdl_jrs_msg_parse,2020-02-27
3703031,2568870,3,gdl_jrs_msg_parse,2020-02-27
13544921,9580409,4,gdl_jrs_msg_parse,2020-02-27
3657326,2632842,2,gdl_jrs_msg_parse,2020-02-27
61229812,42283239,0,gdl_jrs_msg_parse,2020-02-27
64819096,43724132,0,gdl_jrs_msg_parse,2020-02-28
4249568,3073282,2,gdl_jrs_msg_parse,2020-02-28
13457776,9211356,4,gdl_jrs_msg_parse,2020-02-28
3804307,2616595,3,gdl_jrs_msg_parse,2020-02-28
648236,598586,1,gdl_jrs_msg_parse,2020-02-28
573751,545866,1,gdl_jrs_msg_parse,2020-02-29
3357595,2309662,3,gdl_jrs_msg_parse,2020-02-29
8126208,4759305,4,gdl_jrs_msg_parse,2020-02-29
3284727,2564914,2,gdl_jrs_msg_parse,2020-02-29
54066613,36964898,0,gdl_jrs_msg_parse,2020-02-29
47145284,30506272,0,gdl_jrs_msg_parse,2020-03-01
4084136,2928397,2,gdl_jrs_msg_parse,2020-03-01
3943564,2772128,3,gdl_jrs_msg_parse,2020-03-01
439066,418730,1,gdl_jrs_msg_parse,2020-03-01
10379542,6790606,4,gdl_jrs_msg_parse,2020-03-01
63835869,42916969,0,gdl_jrs_msg_parse,2020-03-02
536416,508466,1,gdl_jrs_msg_parse,2020-03-02
4218258,2939046,3,gdl_jrs_msg_parse,2020-03-02
13327551,9489870,4,gdl_jrs_msg_parse,2020-03-02
4014977,2927875,2,gdl_jrs_msg_parse,2020-03-02
4152493,2833929,3,gdl_jrs_msg_parse,2020-03-03
2387555,2214694,1,gdl_jrs_msg_parse,2020-03-03
14427928,10818022,4,gdl_jrs_msg_parse,2020-03-03
4773427,3647925,2,gdl_jrs_msg_parse,2020-03-03
68800340,48878847,0,gdl_jrs_msg_parse,2020-03-03
719727,685043,1,gdl_jrs_msg_parse,2020-03-04
4259159,2888181,3,gdl_jrs_msg_parse,2020-03-04
17880149,13639880,4,gdl_jrs_msg_parse,2020-03-04
4320781,3215829,2,gdl_jrs_msg_parse,2020-03-04
68796169,47393987,0,gdl_jrs_msg_parse,2020-03-04
505791,478760,1,gdl_jrs_msg_parse,2020-03-05
3821486,2614933,3,gdl_jrs_msg_parse,2020-03-05
14929214,10796356,4,gdl_jrs_msg_parse,2020-03-05
4286371,3086582,2,gdl_jrs_msg_parse,2020-03-05
78128725,55204696,0,gdl_jrs_msg_parse,2020-03-05
3805755,2777802,2,gdl_jrs_msg_parse,2020-03-06
14184876,10167033,4,gdl_jrs_msg_parse,2020-03-06
65720845,45912750,0,gdl_jrs_msg_parse,2020-03-06
539992,510341,1,gdl_jrs_msg_parse,2020-03-06
4277055,2921380,3,gdl_jrs_msg_parse,2020-03-06
324324,309406,1,gdl_jrs_msg_parse,2020-03-07
3871889,2639796,3,gdl_jrs_msg_parse,2020-03-07
14061040,9926798,4,gdl_jrs_msg_parse,2020-03-07
3343184,2397523,2,gdl_jrs_msg_parse,2020-03-07
62033799,44612365,0,gdl_jrs_msg_parse,2020-03-07
52425760,35883232,0,gdl_jrs_msg_parse,2020-03-08
2944632,2036138,2,gdl_jrs_msg_parse,2020-03-08
13049551,9127042,4,gdl_jrs_msg_parse,2020-03-08
183580,170516,1,gdl_jrs_msg_parse,2020-03-08
3485541,2325237,3,gdl_jrs_msg_parse,2020-03-08
723540,694981,1,gdl_jrs_msg_parse,2020-03-09
4694537,3442316,3,gdl_jrs_msg_parse,2020-03-09
13783080,9800680,4,gdl_jrs_msg_parse,2020-03-09
3856194,2740959,2,gdl_jrs_msg_parse,2020-03-09
101249203,81310209,0,gdl_jrs_msg_parse,2020-03-09
4053787,2754257,3,gdl_jrs_msg_parse,2020-03-10
65814354,46204545,0,gdl_jrs_msg_parse,2020-03-10
911064,875043,1,gdl_jrs_msg_parse,2020-03-10
12924306,8976862,4,gdl_jrs_msg_parse,2020-03-10
4443646,3205020,2,gdl_jrs_msg_parse,2020-03-10
61160718,42561729,0,gdl_jrs_msg_parse,2020-03-11
966547,888311,1,gdl_jrs_msg_parse,2020-03-11
13889220,9871829,4,gdl_jrs_msg_parse,2020-03-11
4343237,3012865,3,gdl_jrs_msg_parse,2020-03-11
4047733,3204568,2,gdl_jrs_msg_parse,2020-03-11
803543,737063,1,gdl_jrs_msg_parse,2020-03-12
4411035,3130297,3,gdl_jrs_msg_parse,2020-03-12
13238250,9504449,4,gdl_jrs_msg_parse,2020-03-12
63892521,45391524,0,gdl_jrs_msg_parse,2020-03-12
4251893,3140137,2,gdl_jrs_msg_parse,2020-03-12
1940702,1878430,1,gdl_jrs_msg_parse,2020-03-13
3727697,2539456,3,gdl_jrs_msg_parse,2020-03-13
12953002,9221076,4,gdl_jrs_msg_parse,2020-03-13
4333491,3206133,2,gdl_jrs_msg_parse,2020-03-13
95852650,78625708,0,gdl_jrs_msg_parse,2020-03-13
55405278,41151209,0,gdl_jrs_msg_parse,2020-03-14
3992300,3001990,2,gdl_jrs_msg_parse,2020-03-14
3411577,2363819,3,gdl_jrs_msg_parse,2020-03-14
302874,283689,1,gdl_jrs_msg_parse,2020-03-14
12107685,8715019,4,gdl_jrs_msg_parse,2020-03-14
11778967,8276083,4,gdl_jrs_msg_parse,2020-03-15
4226034,2857831,2,gdl_jrs_msg_parse,2020-03-15
44366061,30999700,0,gdl_jrs_msg_parse,2020-03-15
206168,191041,1,gdl_jrs_msg_parse,2020-03-15
3384341,2315935,3,gdl_jrs_msg_parse,2020-03-15
564685,512969,1,gdl_jrs_msg_parse,2020-03-16
3990357,2767571,3,gdl_jrs_msg_parse,2020-03-16
12044019,8493655,4,gdl_jrs_msg_parse,2020-03-16
92300406,73546662,0,gdl_jrs_msg_parse,2020-03-16
5069177,3725832,2,gdl_jrs_msg_parse,2020-03-16
783362,725776,1,gdl_jrs_msg_parse,2020-03-17
4231117,3029092,3,gdl_jrs_msg_parse,2020-03-17
10361557,7159224,4,gdl_jrs_msg_parse,2020-03-17
5012755,3847079,2,gdl_jrs_msg_parse,2020-03-17
61213095,43403413,0,gdl_jrs_msg_parse,2020-03-17
72550373,52968022,0,gdl_jrs_msg_parse,2020-03-18
6946896,5073797,2,gdl_jrs_msg_parse,2020-03-18
4068143,2910313,3,gdl_jrs_msg_parse,2020-03-18
1282673,1220832,1,gdl_jrs_msg_parse,2020-03-18
10184171,6889005,4,gdl_jrs_msg_parse,2020-03-18
708982,674266,1,gdl_jrs_msg_parse,2020-03-19
3423643,2324091,3,gdl_jrs_msg_parse,2020-03-19
10744433,7071367,4,gdl_jrs_msg_parse,2020-03-19
4261772,3210454,2,gdl_jrs_msg_parse,2020-03-19
56246824,40658114,0,gdl_jrs_msg_parse,2020-03-19
101364033,83813494,0,gdl_jrs_msg_parse,2020-03-20
4920980,3502754,2,gdl_jrs_msg_parse,2020-03-20
3827067,2671312,3,gdl_jrs_msg_parse,2020-03-20
608588,574507,1,gdl_jrs_msg_parse,2020-03-20
11936013,8655751,4,gdl_jrs_msg_parse,2020-03-20
556602,538165,1,gdl_jrs_msg_parse,2020-03-21
3241747,2236888,3,gdl_jrs_msg_parse,2020-03-21
10448347,7683100,4,gdl_jrs_msg_parse,2020-03-21
6112461,4279543,2,gdl_jrs_msg_parse,2020-03-21
56631127,38342081,0,gdl_jrs_msg_parse,2020-03-21
41884567,30080665,0,gdl_jrs_msg_parse,2020-03-22
336195,303375,1,gdl_jrs_msg_parse,2020-03-22
8994964,5795019,4,gdl_jrs_msg_parse,2020-03-22
4568375,2815489,2,gdl_jrs_msg_parse,2020-03-22
2814938,1922982,3,gdl_jrs_msg_parse,2020-03-22
3761821,2787488,2,gdl_jrs_msg_parse,2020-03-23
60414504,45989205,0,gdl_jrs_msg_parse,2020-03-23
3471856,2433520,3,gdl_jrs_msg_parse,2020-03-23
10851778,7827279,4,gdl_jrs_msg_parse,2020-03-23
1884856,1853041,1,gdl_jrs_msg_parse,2020-03-23
597983,564255,1,gdl_jrs_msg_parse,2020-03-24
4532919,3371501,3,gdl_jrs_msg_parse,2020-03-24
12280188,9184205,4,gdl_jrs_msg_parse,2020-03-24
3535878,2515618,2,gdl_jrs_msg_parse,2020-03-24
60461710,44861343,0,gdl_jrs_msg_parse,2020-03-24
50708305,36901045,0,gdl_jrs_msg_parse,2020-03-25
4206800,3128177,2,gdl_jrs_msg_parse,2020-03-25
3512088,2488404,3,gdl_jrs_msg_parse,2020-03-25
776099,750006,1,gdl_jrs_msg_parse,2020-03-25
14153086,11605868,4,gdl_jrs_msg_parse,2020-03-25
932019,884591,1,gdl_jrs_msg_parse,2020-03-26
4074726,2793790,3,gdl_jrs_msg_parse,2020-03-26
15633181,12496001,4,gdl_jrs_msg_parse,2020-03-26
4089371,2900312,2,gdl_jrs_msg_parse,2020-03-26
92411030,75398952,0,gdl_jrs_msg_parse,2020-03-26
4009990,2892436,2,gdl_jrs_msg_parse,2020-03-27
89125473,74059760,0,gdl_jrs_msg_parse,2020-03-27
3697915,2563353,3,gdl_jrs_msg_parse,2020-03-27
15382223,12524986,4,gdl_jrs_msg_parse,2020-03-27
1494960,1456143,1,gdl_jrs_msg_parse,2020-03-27
42454657,29603825,0,gdl_jrs_msg_parse,2020-03-28
13643299,10461802,4,gdl_jrs_msg_parse,2020-03-28
3626379,2529500,3,gdl_jrs_msg_parse,2020-03-28
2903613,1937518,2,gdl_jrs_msg_parse,2020-03-28
522654,505687,1,gdl_jrs_msg_parse,2020-03-28
270236,255908,1,gdl_jrs_msg_parse,2020-03-29
3219284,2210935,3,gdl_jrs_msg_parse,2020-03-29
9591910,7661647,4,gdl_jrs_msg_parse,2020-03-29
2512638,1836699,2,gdl_jrs_msg_parse,2020-03-29
37991873,26901110,0,gdl_jrs_msg_parse,2020-03-29
3316674,2474179,2,gdl_jrs_msg_parse,2020-03-30
94765636,79766968,0,gdl_jrs_msg_parse,2020-03-30
759460,724742,1,gdl_jrs_msg_parse,2020-03-30
3426498,2355553,3,gdl_jrs_msg_parse,2020-03-30
9972319,7985455,4,gdl_jrs_msg_parse,2020-03-30
533256,509641,1,gdl_jrs_msg_parse,2020-03-31
3147300,2201239,3,gdl_jrs_msg_parse,2020-03-31
10515097,8262466,4,gdl_jrs_msg_parse,2020-03-31
3054385,2329114,2,gdl_jrs_msg_parse,2020-03-31
46455079,33144009,0,gdl_jrs_msg_parse,2020-03-31
1237513,1198741,1,gdl_jrs_msg_parse,2020-04-01
4134489,2891309,3,gdl_jrs_msg_parse,2020-04-01
12687982,9777317,4,gdl_jrs_msg_parse,2020-04-01
4106405,2895814,2,gdl_jrs_msg_parse,2020-04-01
62179942,44940719,0,gdl_jrs_msg_parse,2020-04-01
552593,527894,1,gdl_jrs_msg_parse,2020-04-02
4891543,3543547,3,gdl_jrs_msg_parse,2020-04-02
12782351,9872626,4,gdl_jrs_msg_parse,2020-04-02
3994395,2928203,2,gdl_jrs_msg_parse,2020-04-02
48108644,32552406,0,gdl_jrs_msg_parse,2020-04-02
462430,435242,1,gdl_jrs_msg_parse,2020-04-03
3706202,2597944,3,gdl_jrs_msg_parse,2020-04-03
12417452,9340938,4,gdl_jrs_msg_parse,2020-04-03
3556447,2533251,2,gdl_jrs_msg_parse,2020-04-03
54050832,38178026,0,gdl_jrs_msg_parse,2020-04-03
30748723,19211979,0,gdl_jrs_msg_parse,2020-04-04
11269489,8566963,4,gdl_jrs_msg_parse,2020-04-04
2601474,1783806,2,gdl_jrs_msg_parse,2020-04-04
193370,180463,1,gdl_jrs_msg_parse,2020-04-04
3432925,2394548,3,gdl_jrs_msg_parse,2020-04-04
162539,151590,1,gdl_jrs_msg_parse,2020-04-05
3136185,2211035,3,gdl_jrs_msg_parse,2020-04-05
9993707,7498277,4,gdl_jrs_msg_parse,2020-04-05
2788712,1892117,2,gdl_jrs_msg_parse,2020-04-05
42762515,29744877,0,gdl_jrs_msg_parse,2020-04-05
261765,248721,1,gdl_jrs_msg_parse,2020-04-06
3735271,2570048,3,gdl_jrs_msg_parse,2020-04-06
10654230,7847213,4,gdl_jrs_msg_parse,2020-04-06
2776084,1958360,2,gdl_jrs_msg_parse,2020-04-06
77471729,63524278,0,gdl_jrs_msg_parse,2020-04-06
52589518,37212730,0,gdl_jrs_msg_parse,2020-04-07
3448465,2448860,2,gdl_jrs_msg_parse,2020-04-07
680568,653685,1,gdl_jrs_msg_parse,2020-04-07
4078384,2803607,3,gdl_jrs_msg_parse,2020-04-07
12012999,9056065,4,gdl_jrs_msg_parse,2020-04-07
539536,516247,1,gdl_jrs_msg_parse,2020-04-08
4412295,3091968,3,gdl_jrs_msg_parse,2020-04-08
11957797,9174941,4,gdl_jrs_msg_parse,2020-04-08
3723012,2712572,2,gdl_jrs_msg_parse,2020-04-08
52689908,37821773,0,gdl_jrs_msg_parse,2020-04-08
3745356,2707946,2,gdl_jrs_msg_parse,2020-04-09
11595254,8800215,4,gdl_jrs_msg_parse,2020-04-09
56230486,40069648,0,gdl_jrs_msg_parse,2020-04-09
704313,678146,1,gdl_jrs_msg_parse,2020-04-09
4047519,2828059,3,gdl_jrs_msg_parse,2020-04-09
650029,609045,1,gdl_jrs_msg_parse,2020-04-10
4132899,2858850,3,gdl_jrs_msg_parse,2020-04-10
12228107,9276010,4,gdl_jrs_msg_parse,2020-04-10
4128224,2958890,2,gdl_jrs_msg_parse,2020-04-10
91863159,74717300,0,gdl_jrs_msg_parse,2020-04-10
160473,151384,1,gdl_jrs_msg_parse,2020-04-11
3339498,2401253,3,gdl_jrs_msg_parse,2020-04-11
14980073,12945795,4,gdl_jrs_msg_parse,2020-04-11
2596122,1895601,2,gdl_jrs_msg_parse,2020-04-11
35733785,24827250,0,gdl_jrs_msg_parse,2020-04-11
40460479,28357174,0,gdl_jrs_msg_parse,2020-04-12
10652792,8090171,4,gdl_jrs_msg_parse,2020-04-12
3065794,2150795,2,gdl_jrs_msg_parse,2020-04-12
187109,174439,1,gdl_jrs_msg_parse,2020-04-12
3914036,2765235,3,gdl_jrs_msg_parse,2020-04-12
4082532,2807032,3,gdl_jrs_msg_parse,2020-04-13
962522,901154,1,gdl_jrs_msg_parse,2020-04-13
12805612,9983941,4,gdl_jrs_msg_parse,2020-04-13
4467141,3283150,2,gdl_jrs_msg_parse,2020-04-13
98227851,80634265,0,gdl_jrs_msg_parse,2020-04-13
4306435,3226291,2,gdl_jrs_msg_parse,2020-04-14
10307421,7801293,4,gdl_jrs_msg_parse,2020-04-14
55311150,39790632,0,gdl_jrs_msg_parse,2020-04-14
641660,574187,1,gdl_jrs_msg_parse,2020-04-14
3547272,2409197,3,gdl_jrs_msg_parse,2020-04-14
611817,591742,1,gdl_jrs_msg_parse,2020-04-15
3612960,2528164,3,gdl_jrs_msg_parse,2020-04-15
10607852,8416044,4,gdl_jrs_msg_parse,2020-04-15
3719980,2704933,2,gdl_jrs_msg_parse,2020-04-15
49758844,37665312,0,gdl_jrs_msg_parse,2020-04-15
1222627,1172271,1,gdl_jrs_msg_parse,2020-04-16
4523410,3005704,3,gdl_jrs_msg_parse,2020-04-16
12717766,9565368,4,gdl_jrs_msg_parse,2020-04-16
5799275,4232506,2,gdl_jrs_msg_parse,2020-04-16
62115799,44320766,0,gdl_jrs_msg_parse,2020-04-16
5394511,4116194,2,gdl_jrs_msg_parse,2020-04-17
12813188,9860980,4,gdl_jrs_msg_parse,2020-04-17
97685093,80113114,0,gdl_jrs_msg_parse,2020-04-17
754881,682319,1,gdl_jrs_msg_parse,2020-04-17
4201743,2929653,3,gdl_jrs_msg_parse,2020-04-17
259031,231921,1,gdl_jrs_msg_parse,2020-04-18
3360073,2288895,3,gdl_jrs_msg_parse,2020-04-18
11501017,8558258,4,gdl_jrs_msg_parse,2020-04-18
6248815,4564329,2,gdl_jrs_msg_parse,2020-04-18
52753417,36926474,0,gdl_jrs_msg_parse,2020-04-18
253437,231404,1,gdl_jrs_msg_parse,2020-04-19
3050341,2011112,3,gdl_jrs_msg_parse,2020-04-19
8407526,5992726,4,gdl_jrs_msg_parse,2020-04-19
4110499,3098236,2,gdl_jrs_msg_parse,2020-04-19
42027031,28942629,0,gdl_jrs_msg_parse,2020-04-19
104675148,84189977,0,gdl_jrs_msg_parse,2020-04-20
6211699,4620072,2,gdl_jrs_msg_parse,2020-04-20
10605435,7657729,4,gdl_jrs_msg_parse,2020-04-20
592967,558592,1,gdl_jrs_msg_parse,2020-04-20
3705029,2418383,3,gdl_jrs_msg_parse,2020-04-20
1048756,1000401,1,gdl_jrs_msg_parse,2020-04-21
3549368,2368872,3,gdl_jrs_msg_parse,2020-04-21
14383755,11230983,4,gdl_jrs_msg_parse,2020-04-21
7114337,4841145,2,gdl_jrs_msg_parse,2020-04-21
